chemicalId,geneId,chemicalName,geneSymbol,interactionCount,pubmedCount,organisms,organismIds,geneForms,interactionActions
MESH:D011794,7422,Quercetin,VEGFA,22,14,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|decreases^secretion|increases^expression|increases^localization|increases^phosphorylation|increases^reaction|increases^secretion
MESH:D011802,5243,Quinidine,ABCB1,8,4,Homo sapiens,9606,protein,affects^binding|affects^transport|decreases^expression|decreases^reaction|decreases^response to substance|increases^transport
MESH:D011802,1565,Quinidine,CYP2D6,23,34,Homo sapiens,9606,gene|protein,affects^binding|affects^metabolic processing|affects^reaction|affects^response to substance|decreases^activity|decreases^chemical synthesis|decreases^hydroxylation|decreases^metabolic processing|decreases^reaction|increases^chemical synthesis|increases^hydrolysis|increases^metabolic processing
MESH:D011802,3757,Quinidine,KCNH2,12,16,Homo sapiens,9606,gene|protein,affects^activity|affects^binding|affects^localization|affects^response to substance|decreases^activity|decreases^import|decreases^reaction|decreases^response to substance|increases^reaction|increases^transport
MESH:D019257,1813,Quinpirole,DRD2,10,5,Homo sapiens,9606,protein,affects^binding|affects^cotreatment|decreases^expression|decreases^reaction|decreases^transport|increases^abundance|increases^activity|increases^reaction|increases^response to substance
MESH:D020891,1813,Raclopride,DRD2,4,4,Homo sapiens,9606,protein,affects^binding|affects^cotreatment|affects^reaction|increases^reaction
MESH:D020849,207,Raloxifene Hydrochloride,AKT1,3,4,Homo sapiens,9606,protein,decreases^phosphorylation|decreases^reaction|increases^phosphorylation
MESH:D020849,596,Raloxifene Hydrochloride,BCL2,5,7,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|decreases^expression|increases^expression
MESH:D020849,836,Raloxifene Hydrochloride,CASP3,7,6,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^reaction|decreases^expression|increases^cleavage|increases^expression
MESH:D020849,6347,Raloxifene Hydrochloride,CCL2,4,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|decreases^activity|decreases^reaction|increases^expression
MESH:D020849,595,Raloxifene Hydrochloride,CCND1,4,5,Homo sapiens,9606,mRNA,affects^cotreatment|affects^expression|decreases^expression
MESH:D020849,1026,Raloxifene Hydrochloride,CDKN1A,3,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|increases^expression
MESH:D020849,6387,Raloxifene Hydrochloride,CXCL12,4,4,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression|increases^secretion
MESH:D020849,1543,Raloxifene Hydrochloride,CYP1A1,4,3,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^activity|increases^expression
MESH:D020849,2099,Raloxifene Hydrochloride,ESR1,84,33,Homo sapiens,9606,exon|gene|mRNA|protein,affects^activity|affects^binding|affects^cotreatment|affects^folding|affects^localization|affects^reaction|affects^response to substance|decreases^activity|decreases^expression|decreases^reaction|decreases^secretion|increases^activity|increases^cleavage|increases^expression|increases^reaction|increases^response to substance
MESH:D020849,2100,Raloxifene Hydrochloride,ESR2,208,12,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^reaction|decreases^activity|decreases^expression|decreases^reaction|increases^activity|increases^cleavage|increases^expression|increases^reaction|increases^response to substance
MESH:D020849,3162,Raloxifene Hydrochloride,HMOX1,14,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^chemical synthesis|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D020849,3479,Raloxifene Hydrochloride,IGF1,10,5,Homo sapiens,9606,mRNA|promoter|protein,affects^binding|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D020849,3569,Raloxifene Hydrochloride,IL6,8,9,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^localization|affects^reaction|decreases^expression|decreases^reaction|decreases^secretion|increases^phosphorylation|increases^secretion
MESH:D020849,5594,Raloxifene Hydrochloride,MAPK1,5,4,Homo sapiens,9606,protein,decreases^reaction|increases^activity|increases^phosphorylation
MESH:D020849,5595,Raloxifene Hydrochloride,MAPK3,5,4,Homo sapiens,9606,protein,decreases^reaction|increases^activity|increases^phosphorylation
MESH:D020849,4609,Raloxifene Hydrochloride,MYC,5,4,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^reaction|decreases^expression|decreases^reaction|increases^expression
MESH:D020849,5241,Raloxifene Hydrochloride,PGR,6,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression
MESH:D020849,5617,Raloxifene Hydrochloride,PRL,4,3,Homo sapiens,9606,protein,affects^cotreatment|decreases^expression|decreases^reaction|decreases^secretion|increases^reaction|increases^secretion
MESH:D020849,5054,Raloxifene Hydrochloride,SERPINE1,3,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|increases^expression
MESH:D020849,6774,Raloxifene Hydrochloride,STAT3,10,6,Homo sapiens,9606,protein,affects^cotreatment|affects^localization|affects^reaction|decreases^phosphorylation|decreases^reaction|increases^cleavage|increases^phosphorylation
MESH:D020849,4982,Raloxifene Hydrochloride,TNFRSF11B,6,6,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|increases^expression|increases^secretion
MESH:C068874,7157,raltitrexed,TP53,3,3,Homo sapiens,9606,protein,affects^reaction|affects^response to substance|decreases^reaction|increases^expression|increases^phosphorylation
MESH:C068874,7298,raltitrexed,TYMS,5,4,Homo sapiens,9606,protein,affects^response to substance|decreases^activity|decreases^reaction|increases^expression
MESH:D017382,183,Reactive Oxygen Species,AGT,10,6,Homo sapiens,9606,protein,decreases^reaction|increases^abundance|increases^chemical synthesis|increases^reaction
MESH:D017382,196,Reactive Oxygen Species,AHR,3,3,Homo sapiens,9606,mRNA|protein,affects^expression|decreases^activity|decreases^reaction|increases^abundance|increases^reaction
MESH:D017382,596,Reactive Oxygen Species,BCL2,9,6,Homo sapiens,9606,mRNA|mutant form|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^abundance|increases^chemical synthesis|increases^cleavage|increases^expression|increases^phosphorylation|increases^reaction|increases^stability
MESH:D017382,836,Reactive Oxygen Species,CASP3,16,9,Homo sapiens,9606,protein,decreases^reaction|increases^abundance|increases^activity|increases^chemical synthesis|increases^cleavage|increases^localization
MESH:D017382,847,Reactive Oxygen Species,CAT,19,15,Homo sapiens,9606,mRNA|protein,affects^binding|affects^expression|affects^reaction|decreases^abundance|decreases^expression|decreases^reaction|increases^abundance|increases^activity|increases^expression|increases^phosphorylation
MESH:D017382,1571,Reactive Oxygen Species,CYP2E1,4,3,Homo sapiens,9606,protein,affects^cotreatment|decreases^reaction|increases^abundance|increases^chemical synthesis|increases^metabolic processing
MESH:D017382,1958,Reactive Oxygen Species,EGR1,6,3,Homo sapiens,9606,mRNA|protein,affects^expression|decreases^transport|increases^abundance|increases^activity|increases^chemical synthesis|increases^expression|increases^reaction
MESH:D017382,3162,Reactive Oxygen Species,HMOX1,20,11,Homo sapiens,9606,mRNA|protein,affects^chemical synthesis|affects^expression|affects^reaction|decreases^activity|decreases^chemical synthesis|decreases^expression|decreases^reaction|increases^abundance|increases^activity|increases^chemical synthesis|increases^expression|increases^reaction
MESH:D017382,3383,Reactive Oxygen Species,ICAM1,3,3,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|increases^abundance|increases^expression|increases^phosphorylation|increases^stability
MESH:D017382,3553,Reactive Oxygen Species,IL1B,11,8,Homo sapiens,9606,protein,affects^abundance|affects^cotreatment|affects^response to substance|decreases^reaction|increases^abundance|increases^expression|increases^secretion
MESH:D017382,5594,Reactive Oxygen Species,MAPK1,14,8,Homo sapiens,9606,protein,affects^cotreatment|affects^reaction|decreases^abundance|decreases^activity|decreases^phosphorylation|decreases^reaction|increases^abundance|increases^activity|increases^phosphorylation
MESH:D017382,5595,Reactive Oxygen Species,MAPK3,14,8,Homo sapiens,9606,protein,affects^cotreatment|affects^reaction|decreases^abundance|decreases^activity|decreases^phosphorylation|decreases^reaction|increases^abundance|increases^activity|increases^phosphorylation
MESH:D017382,4609,Reactive Oxygen Species,MYC,5,4,Homo sapiens,9606,mRNA|protein,affects^expression|decreases^reaction|increases^abundance|increases^reaction
MESH:D017382,4780,Reactive Oxygen Species,NFE2L2,16,11,Homo sapiens,9606,gene|mRNA|mutant form|protein,affects^reaction|decreases^reaction|increases^abundance|increases^activity|increases^expression|increases^localization|increases^reaction
MESH:D017382,142,Reactive Oxygen Species,PARP1,3,5,Homo sapiens,9606,mRNA|protein,affects^abundance|decreases^expression|decreases^reaction|increases^abundance|increases^activity|increases^cleavage
MESH:D017382,5468,Reactive Oxygen Species,PPARG,5,3,Homo sapiens,9606,protein,affects^binding|affects^reaction|decreases^activity|decreases^expression|decreases^reaction|increases^abundance|increases^activity|increases^expression
MESH:D017382,5743,Reactive Oxygen Species,PTGS2,5,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^expression|affects^reaction|increases^abundance|increases^chemical synthesis|increases^expression|increases^phosphorylation|increases^reaction|increases^stability
MESH:D017382,6648,Reactive Oxygen Species,SOD2,30,18,Homo sapiens,9606,mRNA|protein,affects^abundance|affects^activity|affects^reaction|decreases^abundance|decreases^activity|decreases^chemical synthesis|decreases^expression|decreases^reaction|decreases^response to substance|decreases^secretion|increases^abundance|increases^activity|increases^chemical synthesis|increases^expression|increases^reaction
MESH:D017382,7040,Reactive Oxygen Species,TGFB1,9,5,Homo sapiens,9606,protein,affects^cotreatment|decreases^reaction|increases^abundance
MESH:D017382,7124,Reactive Oxygen Species,TNF,33,22,Homo sapiens,9606,protein,affects^abundance|affects^binding|affects^cotreatment|affects^reaction|affects^response to substance|decreases^chemical synthesis|decreases^reaction|increases^abundance|increases^chemical synthesis|increases^expression|increases^reaction
MESH:D017382,7157,Reactive Oxygen Species,TP53,32,9,Homo sapiens,9606,protein,affects^cotreatment|affects^localization|decreases^expression|decreases^reaction|increases^abundance|increases^activity|increases^expression|increases^phosphorylation|increases^reaction|increases^stability
MESH:D017382,7422,Reactive Oxygen Species,VEGFA,8,4,Homo sapiens,9606,mRNA|protein,decreases^reaction|increases^abundance|increases^chemical synthesis|increases^expression|increases^reaction
MESH:D000077185,5243,Resveratrol,ABCB1,16,9,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|decreases^expression|decreases^reaction|increases^acetylation|increases^activity|increases^expression|increases^response to substance|increases^uptake
MESH:D000077185,1244,Resveratrol,ABCC2,7,4,Homo sapiens,9606,mRNA|promoter|protein,affects^binding|affects^export|decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D000077185,9429,Resveratrol,ABCG2,11,5,Homo sapiens,9606,mRNA|protein,affects^transport|decreases^expression|decreases^reaction|increases^export|increases^expression|increases^reaction|increases^transport
MESH:D000077185,59,Resveratrol,ACTA2,7,4,Homo sapiens,9606,mRNA|protein,decreases^expression|decreases^reaction|increases^expression|increases^reaction
MESH:D000077185,9370,Resveratrol,ADIPOQ,4,4,Homo sapiens,9606,mRNA|protein,affects^cotreatment|affects^secretion|decreases^expression|decreases^reaction|increases^expression
MESH:D000077185,183,Resveratrol,AGT,8,5,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|decreases^response to substance|increases^activity|increases^expression|increases^phosphorylation
MESH:D000077185,196,Resveratrol,AHR,43,27,Homo sapiens,9606,mRNA|mutant form|protein,affects^activity|affects^binding|affects^cotreatment|affects^localization|decreases^activity|decreases^expression|decreases^reaction|increases^activity|increases^expression|increases^localization|increases^reaction
MESH:D000077185,207,Resveratrol,AKT1,35,38,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^phosphorylation|affects^reaction|decreases^activity|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^activity|increases^expression|increases^phosphorylation
MESH:D000077185,213,Resveratrol,ALB,9,3,Homo sapiens,9606,protein,affects^binding|affects^folding|decreases^reaction|increases^activity|increases^expression|increases^phosphorylation|increases^stability
MESH:D000077185,317,Resveratrol,APAF1,3,3,Homo sapiens,9606,mRNA|protein,decreases^expression|increases^expression
MESH:D000077185,351,Resveratrol,APP,12,6,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^folding|affects^reaction|decreases^expression|decreases^reaction|decreases^secretion|increases^abundance|increases^degradation|increases^expression|increases^phosphorylation
MESH:D000077185,367,Resveratrol,AR,10,8,Homo sapiens,9606,mRNA|protein,affects^binding|affects^reaction|decreases^activity|decreases^expression|decreases^phosphorylation|decreases^reaction|increases^activity|increases^expression|increases^reaction
MESH:D000077185,467,Resveratrol,ATF3,10,7,Homo sapiens,9606,mRNA|promoter|protein,affects^binding|affects^reaction|affects^response to substance|decreases^expression|increases^activity|increases^expression|increases^reaction
MESH:D000077185,472,Resveratrol,ATM,21,7,Homo sapiens,9606,mutant form|protein,affects^cotreatment|decreases^phosphorylation|decreases^reaction|increases^acetylation|increases^activity|increases^expression|increases^phosphorylation|increases^reaction
MESH:D000077185,572,Resveratrol,BAD,6,6,Homo sapiens,9606,mRNA|protein,affects^cotreatment|decreases^expression|decreases^reaction|increases^expression
MESH:D000077185,581,Resveratrol,BAX,42,46,Homo sapiens,9606,mRNA|promoter|protein,affects^binding|affects^cotreatment|affects^expression|affects^folding|affects^localization|affects^reaction|decreases^activity|decreases^expression|decreases^reaction|increases^abundance|increases^acetylation|increases^activity|increases^cleavage|increases^expression|increases^localization|increases^phosphorylation|increases^reaction|increases^response to substance
MESH:D000077185,596,Resveratrol,BCL2,55,56,Homo sapiens,9606,mRNA|protein,affects^binding|affects^cotreatment|affects^expression|affects^localization|decreases^expression|decreases^reaction|decreases^response to substance|increases^activity|increases^chemical synthesis|increases^cleavage|increases^degradation|increases^expression|increases^phosphorylation|increases^reaction
