geneId,diseaseId,geneSymbol,diseaseName,recordCount,pubmedCount,directEvidence,inferenceChemicalCount
7124,MESH:D009362,TNF,Neoplasm Metastasis,1,2,marker/mechanism,0
7124,MESH:D009374,TNF,"Neoplasms, Experimental",1,3,therapeutic,0
7124,MESH:D009410,TNF,Nerve Degeneration,1,3,marker/mechanism|therapeutic,0
7124,MESH:D009765,TNF,Obesity,1,4,marker/mechanism,0
7124,MESH:D010146,TNF,Pain,1,2,marker/mechanism,0
7124,MESH:D011014,TNF,Pneumonia,1,3,marker/mechanism|therapeutic,0
7124,MESH:D011565,TNF,Psoriasis,1,2,marker/mechanism,0
7124,MESH:D029424,TNF,"Pulmonary Disease, Chronic Obstructive",1,2,marker/mechanism,0
7124,MESH:D011654,TNF,Pulmonary Edema,1,2,marker/mechanism|therapeutic,0
7124,MESH:D011658,TNF,Pulmonary Fibrosis,1,5,marker/mechanism,0
7124,MESH:D015427,TNF,Reperfusion Injury,1,10,marker/mechanism,0
7124,MESH:D012509,TNF,Sarcoma,1,4,therapeutic,0
7124,MESH:D012559,TNF,Schizophrenia,1,2,marker/mechanism,0
7124,MESH:D018805,TNF,Sepsis,1,3,marker/mechanism,0
7124,MESH:D012983,TNF,Soft Tissue Neoplasms,1,2,therapeutic,0
7124,MESH:D013274,TNF,Stomach Neoplasms,1,2,marker/mechanism|therapeutic,0
7124,MESH:D014581,TNF,Urticaria,1,3,marker/mechanism,0
7128,MESH:D001172,TNFAIP3,"Arthritis, Rheumatoid",1,5,marker/mechanism,0
7128,MESH:D011565,TNFAIP3,Psoriasis,1,2,marker/mechanism,0
4982,MESH:D001862,TNFRSF11B,Bone Resorption,1,3,marker/mechanism|therapeutic,0
7132,MESH:D009103,TNFRSF1A,Multiple Sclerosis,1,2,marker/mechanism,0
8743,MESH:D005910,TNFSF10,Glioma,1,2,therapeutic,0
8743,MESH:D009374,TNFSF10,"Neoplasms, Experimental",1,3,therapeutic,0
8743,MESH:D009389,TNFSF10,"Neovascularization, Pathologic",1,2,therapeutic,0
8743,MESH:D011471,TNFSF10,Prostatic Neoplasms,1,4,therapeutic,0
8744,MESH:D009205,TNFSF9,Myocarditis,1,2,marker/mechanism,0
7153,MESH:D001943,TOP2A,Breast Neoplasms,1,4,marker/mechanism,0
7153,MESH:D018450,TOP2A,Disease Progression,1,2,marker/mechanism,0
7157,MESH:D000230,TP53,Adenocarcinoma,1,3,marker/mechanism|therapeutic,0
7157,MESH:D018268,TP53,Adrenocortical Carcinoma,1,3,marker/mechanism,0
7157,MESH:D020261,TP53,Arsenic Poisoning,1,2,marker/mechanism,0
7157,MESH:D002280,TP53,Basal Cell Carcinoma,1,3,marker/mechanism,0
7157,MESH:D001943,TP53,Breast Neoplasms,1,7,marker/mechanism,0
7157,MESH:D002277,TP53,Carcinoma,1,2,marker/mechanism,0
7157,MESH:D006528,TP53,"Carcinoma, Hepatocellular",1,6,marker/mechanism|therapeutic,0
7157,MESH:D002289,TP53,"Carcinoma, Non-Small-Cell Lung",1,4,marker/mechanism,0
7157,MESH:D002292,TP53,"Carcinoma, Renal Cell",1,4,marker/mechanism,0
7157,MESH:D002294,TP53,"Carcinoma, Squamous Cell",1,2,marker/mechanism,0
7157,MESH:D066126,TP53,Cardiotoxicity,1,2,marker/mechanism,0
7157,MESH:D003110,TP53,Colonic Neoplasms,1,3,marker/mechanism,0
7157,MESH:D015179,TP53,Colorectal Neoplasms,1,8,marker/mechanism,0
7157,MESH:D004938,TP53,Esophageal Neoplasms,1,2,marker/mechanism,0
7157,MESH:D005706,TP53,Gallbladder Neoplasms,1,2,marker/mechanism,0
7157,MESH:D005910,TP53,Glioma,1,3,marker/mechanism,0
7157,MESH:D007642,TP53,Keratosis,1,2,marker/mechanism,0
7157,MESH:D008113,TP53,Liver Neoplasms,1,2,marker/mechanism,0
7157,MESH:D008175,TP53,Lung Neoplasms,1,6,marker/mechanism|therapeutic,0
7157,MESH:D008545,TP53,Melanoma,1,4,marker/mechanism,0
7157,MESH:D011471,TP53,Prostatic Neoplasms,1,8,marker/mechanism,0
7157,MESH:D012559,TP53,Schizophrenia,1,2,marker/mechanism,0
7157,MESH:D055752,TP53,Small Cell Lung Carcinoma,1,2,marker/mechanism,0
7157,MESH:D000077195,TP53,Squamous Cell Carcinoma of Head and Neck,1,2,marker/mechanism,0
7157,MESH:D013274,TP53,Stomach Neoplasms,1,2,marker/mechanism,0
7157,MESH:D001749,TP53,Urinary Bladder Neoplasms,1,5,marker/mechanism,0
8626,MESH:D008175,TP63,Lung Neoplasms,1,2,marker/mechanism,0
7167,MESH:D000077192,TPI1,Adenocarcinoma of Lung,1,2,marker/mechanism,0
7170,MESH:D002277,TPM3,Carcinoma,1,2,marker/mechanism,0
7170,MESH:D015674,TPM3,"Mammary Neoplasms, Animal",1,2,marker/mechanism,0
7170,MESH:D008325,TPM3,"Mammary Neoplasms, Experimental",1,2,marker/mechanism,0
7172,MESH:D007970,TPMT,Leukopenia,1,3,marker/mechanism,0
7173,MESH:D003409,TPO,Congenital Hypothyroidism,1,4,marker/mechanism,0
7173,MESH:D006042,TPO,Goiter,1,3,marker/mechanism,0
8989,MESH:D006930,TRPA1,Hyperalgesia,1,3,marker/mechanism,0
8989,MESH:D053201,TRPA1,"Urinary Bladder, Overactive",1,2,marker/mechanism|therapeutic,0
7227,MESH:D019465,TRPS1,Craniofacial Abnormalities,1,2,marker/mechanism,0
7442,MESH:D006930,TRPV1,Hyperalgesia,1,4,marker/mechanism,0
7442,MESH:D007249,TRPV1,Inflammation,1,2,marker/mechanism,0
7442,MESH:D010146,TRPV1,Pain,1,4,marker/mechanism|therapeutic,0
85480,MESH:D003876,TSLP,"Dermatitis, Atopic",1,4,marker/mechanism,0
706,MESH:D006501,TSPO,Hepatic Encephalopathy,1,2,marker/mechanism,0
7274,MESH:C535393,TTPA,Ataxia with vitamin E deficiency,1,6,marker/mechanism,0
7274,MESH:D004195,TTPA,"Disease Models, Animal",1,2,marker/mechanism,0
7276,MESH:D008175,TTR,Lung Neoplasms,1,2,marker/mechanism,0
1890,MESH:D002277,TYMP,Carcinoma,1,2,marker/mechanism,0
1890,MESH:D015179,TYMP,Colorectal Neoplasms,1,2,marker/mechanism,0
1890,MESH:D001749,TYMP,Urinary Bladder Neoplasms,1,2,marker/mechanism,0
7298,MESH:D001943,TYMS,Breast Neoplasms,1,3,marker/mechanism,0
7298,MESH:D006528,TYMS,"Carcinoma, Hepatocellular",1,2,marker/mechanism,0
7298,MESH:D003110,TYMS,Colonic Neoplasms,1,6,marker/mechanism,0
7298,MESH:D015179,TYMS,Colorectal Neoplasms,1,11,marker/mechanism,0
7298,MESH:D064420,TYMS,Drug-Related Side Effects and Adverse Reactions,1,4,marker/mechanism,0
7298,MESH:D008175,TYMS,Lung Neoplasms,1,2,marker/mechanism,0
7298,MESH:D013274,TYMS,Stomach Neoplasms,1,4,marker/mechanism,0
7351,MESH:D003921,UCP2,"Diabetes Mellitus, Experimental",1,2,marker/mechanism,0
7351,MESH:D003924,UCP2,"Diabetes Mellitus, Type 2",1,2,marker/mechanism,0
7372,MESH:D001943,UMPS,Breast Neoplasms,1,2,marker/mechanism,0
7372,MESH:D015179,UMPS,Colorectal Neoplasms,1,2,marker/mechanism,0
7372,MESH:D011471,UMPS,Prostatic Neoplasms,1,2,marker/mechanism,0
7372,MESH:D013274,UMPS,Stomach Neoplasms,1,3,marker/mechanism,0
81839,MESH:D009436,VANGL1,Neural Tube Defects,1,2,marker/mechanism,0
7412,MESH:D002318,VCAM1,Cardiovascular Diseases,1,2,marker/mechanism,0
7412,MESH:D006973,VCAM1,Hypertension,1,2,marker/mechanism,0
7421,MESH:D000505,VDR,Alopecia,1,2,marker/mechanism,0
7421,MESH:D001943,VDR,Breast Neoplasms,1,2,marker/mechanism,0
7421,MESH:D007855,VDR,Lead Poisoning,1,2,marker/mechanism,0
7421,MESH:D012279,VDR,Rickets,1,3,marker/mechanism,0
7422,MESH:D058186,VEGFA,Acute Kidney Injury,1,2,marker/mechanism|therapeutic,0
7422,MESH:D001169,VEGFA,"Arthritis, Experimental",1,2,marker/mechanism,0
7422,MESH:D001249,VEGFA,Asthma,1,3,marker/mechanism,0
7422,MESH:D002294,VEGFA,"Carcinoma, Squamous Cell",1,2,marker/mechanism,0
7422,MESH:D003324,VEGFA,Coronary Artery Disease,1,2,marker/mechanism|therapeutic,0
7422,MESH:D003930,VEGFA,Diabetic Retinopathy,1,3,marker/mechanism,0
7422,MESH:D006333,VEGFA,Heart Failure,1,2,marker/mechanism,0
7422,MESH:D008106,VEGFA,"Liver Cirrhosis, Experimental",1,2,marker/mechanism|therapeutic,0
7422,MESH:D017202,VEGFA,Myocardial Ischemia,1,6,marker/mechanism|therapeutic,0
7422,MESH:D009362,VEGFA,Neoplasm Metastasis,1,3,marker/mechanism,0
7422,MESH:D009374,VEGFA,"Neoplasms, Experimental",1,3,marker/mechanism|therapeutic,0
7422,MESH:D009389,VEGFA,"Neovascularization, Pathologic",1,2,marker/mechanism,0
7422,MESH:D011471,VEGFA,Prostatic Neoplasms,1,4,marker/mechanism,0
7424,MESH:D001943,VEGFC,Breast Neoplasms,1,2,marker/mechanism,0
7431,MESH:D001943,VIM,Breast Neoplasms,1,4,marker/mechanism,0
7431,MESH:D005355,VIM,Fibrosis,1,2,marker/mechanism,0
7431,MESH:D008103,VIM,Liver Cirrhosis,1,3,marker/mechanism,0
7431,MESH:D010003,VIM,Osteoarthritis,1,2,marker/mechanism,0
7431,MESH:D011471,VIM,Prostatic Neoplasms,1,2,marker/mechanism,0
79001,MESH:C563039,VKORC1,Coumarin Resistance,1,5,marker/mechanism,0
79001,MESH:D006470,VKORC1,Hemorrhage,1,2,marker/mechanism,0
7450,MESH:D006973,VWF,Hypertension,1,3,marker/mechanism,0
7450,MESH:D013927,VWF,Thrombosis,1,2,marker/mechanism,0
7472,MESH:D001321,WNT2,Autistic Disorder,1,2,marker/mechanism,0
7490,MESH:D015470,WT1,"Leukemia, Myeloid, Acute",1,2,marker/mechanism,0
7490,MESH:D009396,WT1,Wilms Tumor,1,2,marker/mechanism,0
54739,MESH:D003110,XAF1,Colonic Neoplasms,1,2,marker/mechanism,0
7507,MESH:D048629,XPA,"Micronuclei, Chromosome-Defective",1,2,marker/mechanism,0
7507,MESH:D012878,XPA,Skin Neoplasms,1,2,marker/mechanism,0
7508,MESH:D000077192,XPC,Adenocarcinoma of Lung,1,2,marker/mechanism,0
7508,MESH:D008175,XPC,Lung Neoplasms,1,2,marker/mechanism,0
7515,MESH:D008654,XRCC1,Mesothelioma,1,2,marker/mechanism,0
7515,MESH:D048629,XRCC1,"Micronuclei, Chromosome-Defective",1,2,marker/mechanism,0
7515,MESH:D011471,XRCC1,Prostatic Neoplasms,1,3,marker/mechanism,0
7517,MESH:D012878,XRCC3,Skin Neoplasms,1,2,marker/mechanism,0
10413,MESH:D001943,YAP1,Breast Neoplasms,1,2,marker/mechanism,0
10413,MESH:D015179,YAP1,Colorectal Neoplasms,1,2,marker/mechanism,0
6935,MESH:D001943,ZEB1,Breast Neoplasms,1,3,marker/mechanism,0
9203,MESH:D011471,ZMYM3,Prostatic Neoplasms,1,3,marker/mechanism,0
