ncrnaId,phenotypeId,ncrnaName,ncrnaType,phenotypeName,drugCount,pmidCount,effects,levels,targetGenes,pathways
ENSEMBL:ENSG00000250220,PHENO:Hypopharyngeal Cancer,lnc-ALB-1,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250222,PHENO:pancreatic cancer,CTC-338M12.5,lncRNA,pancreatic cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000250230,PHENO:Hypopharyngeal Cancer,lnc-DAGLA-1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000250237,PHENO:Hypopharyngeal Cancer,ENST00000479830,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250241,PHENO:Hypopharyngeal Cancer,ENST00000509715,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250266,PHENO:Cholangiocarcinoma,LINC01612,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000250280,PHENO:Pan-Cancer,RP11-305O6.3,lncRNA,Pan-Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250303,PHENO:Nasopharyngeal Cancer,RP11-356J5.12,lncRNA,Nasopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000250328,PHENO:Cholangiocarcinoma,MGC32805,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000250337,PHENO:Cholangiocarcinoma,LINC01021,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000250337,PHENO:Glioblastoma,LINC01021,lncRNA,Glioblastoma,1,3,sensitive,High,,
ENSEMBL:ENSG00000250343,PHENO:Cholangiocarcinoma,STK32A-AS1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000250392,PHENO:Hypopharyngeal Cancer,NR_121639,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250418,PHENO:Hypopharyngeal Cancer,ENST00000505050,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000250436,PHENO:Cholangiocarcinoma,LINC02499,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000250441,PHENO:Hepatocellular Carcinoma,ENST00000509173,lncRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000250451,PHENO:Cholangiocarcinoma,HOXC-AS1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000250508,PHENO:Tongue Squamous Cell Carcinoma,RP11-757G1.6,lncRNA,Tongue Squamous Cell Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000250509,PHENO:Hypopharyngeal Cancer,ENST00000507681,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250509,PHENO:Pancreatic Cancer,CTC-573N18.1,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000250535,PHENO:Gastric Cancer,STK19B,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000250546,PHENO:Hypopharyngeal Cancer,ENST00000510016,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250564,PHENO:Hypopharyngeal Squamous Cell Carcinoma,ENSG00000250564,lncRNA,Hypopharyngeal Squamous Cell Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000250584,PHENO:Hypopharyngeal Cancer,NR_125810,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250597,PHENO:Hypopharyngeal Cancer,ENST00000513564,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250600,PHENO:Hypopharyngeal Cancer,NR_102746,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250608,PHENO:Hypopharyngeal Cancer,ENST00000511699,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250696,PHENO:Hypopharyngeal Cancer,ENST00000504301,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000250739,PHENO:Lung Adenocarcinoma,LINC01262,lncRNA,Lung Adenocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000250742,PHENO:Glioblastoma,LOC400043,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000250748,PHENO:Hypopharyngeal Cancer,ENST00000355869,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000250786,PHENO:Pancreatic Cancer,LOC100505806,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250846,PHENO:Glioblastoma,LOC100144602,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000250846,PHENO:Ovarian Cancer,EPHA5-AS1,lncRNA,Ovarian Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000250848,PHENO:Hepatocellular Carcinoma,ENST00000504656,lncRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000250899,PHENO:Hypopharyngeal Squamous Cell Carcinoma,ENSG00000250899,lncRNA,Hypopharyngeal Squamous Cell Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000250903,PHENO:Hypopharyngeal Cancer,ENST00000531092,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000250903,PHENO:Hypopharyngeal Squamous Cell Carcinoma,ENSG00000250903,lncRNA,Hypopharyngeal Squamous Cell Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000250910,PHENO:Hypopharyngeal Cancer,ENST00000602249,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000250920,PHENO:Pancreatic Cancer,ENST00000509399,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000250971,PHENO:Hypopharyngeal Cancer,lnc-F11-2,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000250986,PHENO:Cholangiocarcinoma,AC141928.1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000250988,PHENO:Gastric Cancer,SNHG21,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000250993,PHENO:Glioblastoma,RP11-404J23.1,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000251002,PHENO:Hypopharyngeal Cancer,ENST00000556777,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251003,PHENO:Pancreatic Cancer,ENST00000509144,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251018,PHENO:Hypopharyngeal Cancer,NR_109892,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251022,PHENO:Lung Adenocarcinoma,THAP9-AS1,lncRNA,Lung Adenocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000251055,PHENO:Hypopharyngeal Cancer,ENST00000507857,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251088,PHENO:Hypopharyngeal Cancer,lnc-OR5H6-1,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251093,PHENO:Hypopharyngeal Cancer,ENST00000510153,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251095,PHENO:Glioblastoma,RP11-115D19.1,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000251129,PHENO:Cholangiocarcinoma,LINC02506,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000251129,PHENO:Glioblastoma,RP11-734I18.1,lncRNA,Glioblastoma,1,2,resistant,High,,
ENSEMBL:ENSG00000251136,PHENO:Hepatocellular Carcinoma,ENST00000504145,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000251136,PHENO:Hypopharyngeal Cancer,ENST00000524190,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251138,PHENO:Non-Small Cell Lung Cancer,RP11-81H3.2,lncRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251141,PHENO:Gastric Cancer,MRPS30-DT,lncRNA,Gastric Cancer,2,1,resistant,High,,
ENSEMBL:ENSG00000251143,PHENO:Hypopharyngeal Cancer,NR_104178,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251144,PHENO:Hypopharyngeal Cancer,lnc-MSX2-6,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251151,PHENO:Breast Cancer,HOXC-AS3,lncRNA,Breast Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251151,PHENO:Lung Adenocarcinoma,HOXC-AS3,lncRNA,Lung Adenocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000251165,PHENO:Cholangiocarcinoma,F11-AS1,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000251179,PHENO:Lung Adenocarcinoma,TMEM92-AS1,lncRNA,Lung Adenocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000251191,PHENO:Hepatocellular Carcinoma,LINC00589,lncRNA,Hepatocellular Carcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000251191,PHENO:Hypopharyngeal Squamous Cell Carcinoma,ENSG00000251191,lncRNA,Hypopharyngeal Squamous Cell Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000251230,PHENO:Leukemia,MIR3945HG,lncRNA,Leukemia,1,1,sensitive,High,,
ENSEMBL:ENSG00000251301,PHENO:Ovarian Cancer,RP11-81H14.2,lncRNA,Ovarian Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251307,PHENO:Hypopharyngeal Cancer,ENST00000506435,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251311,PHENO:Hypopharyngeal Cancer,NR_104678,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251339,PHENO:Hypopharyngeal Cancer,ENST00000513551,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251381,PHENO:Glioblastoma,LINC00958,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000251398,PHENO:Lung Adenocarcinoma,LINC01256,lncRNA,Lung Adenocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000251400,PHENO:Gastric Cancer,ALDH7A1P1,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000251409,PHENO:Cholangiocarcinoma,AC008592.4,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000251417,PHENO:Pancreatic Cancer,ENST00000507031,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251442,PHENO:Glioblastoma,LOC100505702,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000251450,PHENO:Hypopharyngeal Cancer,RASGRF2-AS1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251456,PHENO:Glioblastoma,RP11-436H11.5,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000251513,PHENO:Hypopharyngeal Cancer,ENST00000504578,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251562,PHENO:Gastric Cancer,MALAT1,lncRNA,Gastric Cancer,2,1,resistant,High,,
ENSEMBL:ENSG00000251562,PHENO:Hepatocellular Carcinoma,MALAT1,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000251562,PHENO:Non-Small Cell Lung Cancer,MALAT1,lncRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251562,PHENO:colon cancer,lnc-SCYL1-1,lncRNA,colon cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251567,PHENO:Hypopharyngeal Cancer,ENST00000500324,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251574,PHENO:Hypopharyngeal Cancer,ENST00000503650,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251580,PHENO:Cholangiocarcinoma,LINC02482,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000251580,PHENO:Non-Small Cell Lung Cancer,RP11-539L10.3,lncRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251611,PHENO:Hypopharyngeal Cancer,ENST00000508847,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251615,PHENO:Non-Small Cell Lung Cancer,RP11-774O3.3,lncRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251621,PHENO:Hypopharyngeal Cancer,ENST00000505579,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251629,PHENO:Hypopharyngeal Cancer,LINC02241,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251637,PHENO:Cholangiocarcinoma,RP11-119D9.1,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000251637,PHENO:Glioblastoma,RP11-119D9.1,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000251661,PHENO:Non-Small Cell Lung Cancer,RP11-326C3.11,lncRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251666,PHENO:Hypopharyngeal Cancer,ENST00000515264,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251675,PHENO:Hypopharyngeal Cancer,ENST00000511484,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251687,PHENO:Pancreatic Cancer,ENST00000514334,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251688,PHENO:Hypopharyngeal Cancer,ENST00000509370,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251703,PHENO:Pancreatic Cancer,ENST00000515894,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251751,PHENO:Hypopharyngeal Cancer,ENST00000515942,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251791,PHENO:Pancreatic Cancer,n3892,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000251841,PHENO:Hypopharyngeal Cancer,ENST00000516032,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251992,PHENO:Pancreatic Cancer,SCARNA17,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000251999,PHENO:Hypopharyngeal Cancer,ENST00000516190,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000252010,PHENO:Pancreatic Cancer,n3891,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000252083,PHENO:Pancreatic Cancer,ENST00000516274,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000252150,PHENO:Pancreatic Cancer,ENST00000516341,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000252170,PHENO:Hypopharyngeal Cancer,ENST00000516361,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000252234,PHENO:Cholangiocarcinoma,AC006557.1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000252427,PHENO:Hypopharyngeal Cancer,ENST00000516618,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000252473,PHENO:Hypopharyngeal Cancer,ENST00000516664,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000252485,PHENO:Hypopharyngeal Cancer,ENST00000516676,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000252526,PHENO:Pancreatic Cancer,ENST00000516717,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000252560,PHENO:Hypopharyngeal Cancer,ENST00000516751,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000252577,PHENO:Lung Adenocarcinoma,SCARNA20,lncRNA,Lung Adenocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000252798,PHENO:Pancreatic Cancer,ENST00000516989,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000252801,PHENO:Gastric Cancer,AC067735.1,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000252802,PHENO:Pancreatic Cancer,ENST00000516993,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000252824,PHENO:Pancreatic Cancer,ENST00000517015,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000252835,PHENO:Pancreatic Cancer,SCARNA21,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253103,PHENO:Hypopharyngeal Cancer,NR_125418,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253105,PHENO:Hypopharyngeal Cancer,NR_125828,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253164,PHENO:Hypopharyngeal Cancer,ENST00000519159,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253196,PHENO:Cholangiocarcinoma,RP11-706C16.7,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000253210,PHENO:Cholangiocarcinoma,RP11-809O17.1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253227,PHENO:Glioblastoma,RP11-383J24.1,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000253230,PHENO:Hepatocellular Carcinoma,LINC00599,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253279,PHENO:Hepatocellular Carcinoma,LINC02209,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253279,PHENO:Hypopharyngeal Cancer,ENST00000521245,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253298,PHENO:Glioblastoma,LOC285627,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253302,PHENO:Cholangiocarcinoma,STAU2-AS1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253320,PHENO:Pancreatic Cancer,n344809,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253361,PHENO:Cholangiocarcinoma,RP11-675F6.3,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253361,PHENO:Pancreatic Cancer,ENST00000521623,lncRNA,Pancreatic Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253369,PHENO:Hypopharyngeal Cancer,lnc-ATP6V1H-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant|sensitive,High,,
ENSEMBL:ENSG00000253377,PHENO:Hypopharyngeal Cancer,lnc-WRN-4,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253398,PHENO:Hypopharyngeal Cancer,ENST00000519786,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253403,PHENO:Hypopharyngeal Cancer,ENST00000521984,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253405,PHENO:Cholangiocarcinoma,EVX1-AS,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253405,PHENO:Epithelial Ovarian Cancer,EVX1-AS-002,lncRNA,Epithelial Ovarian Cancer,2,1,resistant,High,,
ENSEMBL:ENSG00000253414,PHENO:Pancreatic Cancer,RP11-150O12.6,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253434,PHENO:Hypopharyngeal Cancer,ENST00000524236,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253438,PHENO:Hypopharyngeal Cancer,NR_045262,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253438,PHENO:Pancreatic Cancer,RP11-103H7.5,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253540,PHENO:Gastric Cancer,FAM86HP,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000253540,PHENO:Nasopharyngeal Cancer,FAM86HP,lncRNA,Nasopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253549,PHENO:Hypopharyngeal Cancer,NR_121633,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253552,PHENO:Hypopharyngeal Cancer,ENST00000593438,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253579,PHENO:Hepatocellular Carcinoma,ENST00000519475,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253640,PHENO:Glioblastoma,LOC286083,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253649,PHENO:Pancreatic Cancer,ENST00000521149,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253661,PHENO:Glioblastoma,ZFHX4-AS1,lncRNA,Glioblastoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253665,PHENO:Hypopharyngeal Cancer,ENST00000521257,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253666,PHENO:Cholangiocarcinoma,KB-1615E4.2,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253669,PHENO:Hepatocellular Carcinoma,GASAL1,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253686,PHENO:Non-Small Cell Lung Cancer,CTB-43E15.4,lncRNA,Non-Small Cell Lung Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253696,PHENO:Hypopharyngeal Cancer,KBTBD11-OT1,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253716,PHENO:Gastric Cancer,MINCR,lncRNA,Gastric Cancer,2,1,sensitive,High,,
ENSEMBL:ENSG00000253716,PHENO:Non-Small Cell Lung Cancer,RP13-582O9.5,lncRNA,Non-Small Cell Lung Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253738,PHENO:Hypopharyngeal Cancer,NR_110439,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253773,PHENO:Hypopharyngeal Cancer,NR_038209,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253773,PHENO:Ovarian Cancer,LOC100616530,lncRNA,Ovarian Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253774,PHENO:Hypopharyngeal Cancer,ENST00000524073,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253787,PHENO:Hypopharyngeal Cancer,LINC02219,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253838,PHENO:Hypopharyngeal Cancer,ENST00000520185,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253848,PHENO:Hypopharyngeal Cancer,ENST00000523945,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253893,PHENO:Gastric Cancer,FAM85B,lncRNA,Gastric Cancer,2,1,resistant,High,,
ENSEMBL:ENSG00000253944,PHENO:Breast Cancer,NONHSAG049643,lncRNA,Breast Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000253944,PHENO:Glioblastoma,RP11-806O11.1,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000253974,PHENO:Cholangiocarcinoma,NRG1-IT1,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253978,PHENO:Cholangiocarcinoma,CTB-178M22.2,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000253980,PHENO:Hypopharyngeal Cancer,ENST00000519375,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000253983,PHENO:Hypopharyngeal Cancer,ENST00000522339,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000254044,PHENO:Hypopharyngeal Cancer,ENST00000518105,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000254057,PHENO:Hypopharyngeal Cancer,ENST00000520962,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000254080,PHENO:Hypopharyngeal Cancer,ENST00000522127,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000254083,PHENO:Hepatocellular Carcinoma,LINC01591,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000254092,PHENO:Hypopharyngeal Cancer,lnc-LZTS1-2,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000254101,PHENO:Glioblastoma,RP11-30J20.1,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000254119,PHENO:Hypopharyngeal Cancer,lnc-NKAIN3-14,lncRNA,Hypopharyngeal Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000254166,PHENO:Glioblastoma,CASC19,lncRNA,Glioblastoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000254166,PHENO:Hepatocellular Carcinoma,LINC01245,lncRNA,Hepatocellular Carcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000254166,PHENO:Hypopharyngeal Squamous Cell Carcinoma,ENSG00000247844,lncRNA,Hypopharyngeal Squamous Cell Carcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000254166,PHENO:Pancreatic Cancer,ENST00000521815,lncRNA,Pancreatic Cancer,1,1,sensitive,High,,
ENSEMBL:ENSG00000254211,PHENO:Cholangiocarcinoma,LINC01485,lncRNA,Cholangiocarcinoma,1,1,sensitive,High,,
ENSEMBL:ENSG00000254233,PHENO:Cholangiocarcinoma,LINC02365,lncRNA,Cholangiocarcinoma,1,1,resistant,High,,
ENSEMBL:ENSG00000254233,PHENO:Hypopharyngeal Cancer,LINC02365,lncRNA,Hypopharyngeal Cancer,1,1,resistant,High,,
ENSEMBL:ENSG00000254251,PHENO:Breast Cancer,NONHSAG050722,lncRNA,Breast Cancer,1,1,resistant,High,,
